KEYWORD,MATCHING SENTENCE,PAGE URL
only,"This only has an effect when `tickformat` is ""SI"" or ""B"".",https://plotly.com/python/reference
only,"This only has an effect when `tickformat` is ""SI"" or ""B"".",https://plotly.com/python/reference
only,"Has an effect only if `tickmode` is set to ""auto"".",https://plotly.com/python/reference
only,"Has an effect only if `tickmode` is set to ""auto"".",https://plotly.com/python/reference
only,"If ""first"", only the exponent of the first tick is shown.",https://plotly.com/python/reference
only,"If ""last"", only the exponent of the last tick is shown.",https://plotly.com/python/reference
only,"If ""first"", only the exponent of the first tick is shown.",https://plotly.com/python/reference
only,"If ""last"", only the exponent of the last tick is shown.",https://plotly.com/python/reference
only,"If ""first"", only the first tick is displayed with a prefix.",https://plotly.com/python/reference
only,"If ""last"", only the last tick is displayed with a suffix.",https://plotly.com/python/reference
only,"If ""first"", only the first tick is displayed with a prefix.",https://plotly.com/python/reference
only,"If ""last"", only the last tick is displayed with a suffix.",https://plotly.com/python/reference
must,"If the axis `type` is ""log"", then you must take the log of your starting tick (e.",https://plotly.com/python/reference
should,"If the axis `type` is ""date"", it should be a date string, like date data.",https://plotly.com/python/reference
should,"If the axis `type` is ""category"", it should be a number, using the scale where each category is assigned a serial number from zero in the order it appears.",https://plotly.com/python/reference
must,"If the axis `type` is ""log"", then you must take the log of your starting tick (e.",https://plotly.com/python/reference
should,"If the axis `type` is ""date"", it should be a date string, like date data.",https://plotly.com/python/reference
should,"If the axis `type` is ""category"", it should be a number, using the scale where each category is assigned a serial number from zero in the order it appears.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,A larger value n means only every nth tick is labeled.,https://plotly.com/python/reference
only,A larger value n means only every nth tick is labeled.,https://plotly.com/python/reference
only,"Only has an effect if `tickmode` is set to ""array"".",https://plotly.com/python/reference
only,"Only has an effect if `tickmode` is set to ""array"".",https://plotly.com/python/reference
only,"Only has an effect if `tickmode` is set to ""array"".",https://plotly.com/python/reference
only,"Only has an effect if `tickmode` is set to ""array"".",https://plotly.com/python/reference
note,Note that the title's font used to be set by the now deprecated `titlefont` attribute.,https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
note,Note that the title's location used to be set by the now deprecated `titleside` attribute.,https://plotly.com/python/reference
note,Note that before the existence of `title.,https://plotly.com/python/reference
note,Note that the title's font used to be set by the now deprecated `titlefont` attribute.,https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
note,Note that the title's font used to be set by the now deprecated `titlefont` attribute.,https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
note,Note that the title's location used to be set by the now deprecated `titleside` attribute.,https://plotly.com/python/reference
note,Note that the title's location used to be set by the now deprecated `titleside` attribute.,https://plotly.com/python/reference
note,Note that before the existence of `title.,https://plotly.com/python/reference
note,Note that before the existence of `title.,https://plotly.com/python/reference
must,"Must be between ""0"" and ""1"" if `xref` is ""container"" and between ""-2"" and ""3"" if `xref` is ""paper"".",https://plotly.com/python/reference
must,"Must be between ""0"" and ""1"" if `xref` is ""container"" and between ""-2"" and ""3"" if `xref` is ""paper"".",https://plotly.com/python/reference
only,"""paper"" refers to the width of the plotting area only.",https://plotly.com/python/reference
only,"""paper"" refers to the width of the plotting area only.",https://plotly.com/python/reference
must,"Must be between ""0"" and ""1"" if `yref` is ""container"" and between ""-2"" and ""3"" if `yref` is ""paper"".",https://plotly.com/python/reference
must,"Must be between ""0"" and ""1"" if `yref` is ""container"" and between ""-2"" and ""3"" if `yref` is ""paper"".",https://plotly.com/python/reference
only,"""paper"" refers to the height of the plotting area only.",https://plotly.com/python/reference
only,"""paper"" refers to the height of the plotting area only.",https://plotly.com/python/reference
must,"The colorscale must be an array containing arrays mapping a normalized value to an rgb, rgba, hex, hsl, hsv, or named color string.",https://plotly.com/python/reference
must,"The colorscale must be an array containing arrays mapping a normalized value to an rgb, rgba, hex, hsl, hsv, or named color string.",https://plotly.com/python/reference
must,"Value should have the same units as in `z` and if set, `zmin` must be set as well.",https://plotly.com/python/reference
should,"Value should have the same units as in `z` and if set, `zmin` must be set as well.",https://plotly.com/python/reference
must,"Value should have the same units as in `z` and if set, `zmin` must be set as well.",https://plotly.com/python/reference
should,"Value should have the same units as in `z` and if set, `zmin` must be set as well.",https://plotly.com/python/reference
should,Value should have the same units as in `z`.,https://plotly.com/python/reference
should,Value should have the same units as in `z`.,https://plotly.com/python/reference
must,"Value should have the same units as in `z` and if set, `zmax` must be set as well.",https://plotly.com/python/reference
should,"Value should have the same units as in `z` and if set, `zmax` must be set as well.",https://plotly.com/python/reference
must,"Value should have the same units as in `z` and if set, `zmax` must be set as well.",https://plotly.com/python/reference
should,"Value should have the same units as in `z` and if set, `zmax` must be set as well.",https://plotly.com/python/reference
only,Has an effect only for traces that support selections.,https://plotly.com/python/reference
note,"Note that an empty array means an empty selection where the `unselected` are turned on for all points, whereas, any other non-array values means no selection all where the `selected` and `unselected` styles have no effect.",https://plotly.com/python/reference
only,Has an effect only for traces that support selections.,https://plotly.com/python/reference
note,"Note that an empty array means an empty selection where the `unselected` are turned on for all points, whereas, any other non-array values means no selection all where the `selected` and `unselected` styles have no effect.",https://plotly.com/python/reference
only,"update_traces(unselected_marker_opacity=<VALUE>, selector=dict(type='choroplethmapbox'))  Type: number between or equal to 0 and 1 Sets the marker opacity of unselected points, applied only when a selection exists.",https://plotly.com/python/reference
only,"update_traces(unselected_marker_opacity=<VALUE>, selector=dict(type='choroplethmapbox'))  Type: number between or equal to 0 and 1 Sets the marker opacity of unselected points, applied only when a selection exists.",https://plotly.com/python/reference
only,"update_traces(unselected_marker_opacity=<VALUE>, selector=dict(type='choroplethmapbox'))  Type: number between or equal to 0 and 1 Sets the marker opacity of unselected points, applied only when a selection exists.",https://plotly.com/python/reference
only,"Sets the marker opacity of unselected points, applied only when a selection exists.",https://plotly.com/python/reference
only,Has an effect only if the hover label text spans more two or more lines    bgcolor  Code: fig.,https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
note,Note that other user-driven trace attribute changes are controlled by `layout` attributes: `trace.,https://plotly.com/python/reference
only,"Trace changes are tracked by `uid`, which only falls back on trace index if no `uid` is provided.",https://plotly.com/python/reference
note,Note that other user-driven trace attribute changes are controlled by `layout` attributes: `trace.,https://plotly.com/python/reference
only,"Trace changes are tracked by `uid`, which only falls back on trace index if no `uid` is provided.",https://plotly.com/python/reference
only,"update_traces(visible=<VALUE>, selector=dict(type='densitymapbox'))  Type: enumerated , one of ( True | False | ""legendonly"" ) Default: True Determines whether or not this trace is visible.",https://plotly.com/python/reference
only,"If ""legendonly"", the trace is not drawn, but can appear as a legend item (provided that the legend itself is visible).",https://plotly.com/python/reference
only,"If ""legendonly"", the trace is not drawn, but can appear as a legend item (provided that the legend itself is visible).",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
should,"Should be an array of strings, not numbers or any other type.",https://plotly.com/python/reference
should,"Should be an array of strings, not numbers or any other type.",https://plotly.com/python/reference
must,"To be seen, trace `hoverinfo` must contain a ""text"" flag.",https://plotly.com/python/reference
must,"To be seen, trace `hoverinfo` must contain a ""text"" flag.",https://plotly.com/python/reference
note,Note that this will override `hoverinfo`.,https://plotly.com/python/reference
only,"An underscore before or after ""(x|y)other"" will add a space on that side, only when this field is shown.",https://plotly.com/python/reference
note,Note that this will override `hoverinfo`.,https://plotly.com/python/reference
only,"An underscore before or after ""(x|y)other"" will add a space on that side, only when this field is shown.",https://plotly.com/python/reference
note,Note that multiple color scales can be linked to the same color axis.,https://plotly.com/python/reference
note,Note that multiple color scales can be linked to the same color axis.,https://plotly.com/python/reference
must,"Must be a positive number, or special strings available to ""log"" and ""date"" axes.",https://plotly.com/python/reference
only,"To show powers of 10 plus small digits between, use ""D1"" (all digits) or ""D2"" (only 2 and 5).",https://plotly.com/python/reference
must,"If the axis `type` is ""date"", then you must convert the time to milliseconds.",https://plotly.com/python/reference
must,`n` must be a positive integer.,https://plotly.com/python/reference
must,"The labels we would have shown must match the keys exactly, after adding any tickprefix or ticksuffix.",https://plotly.com/python/reference
only,"This only has an effect when `tickformat` is ""SI"" or ""B"".",https://plotly.com/python/reference
only,"Has an effect only if `tickmode` is set to ""auto"".",https://plotly.com/python/reference
only,"If ""first"", only the exponent of the first tick is shown.",https://plotly.com/python/reference
only,"If ""last"", only the exponent of the last tick is shown.",https://plotly.com/python/reference
only,"If ""first"", only the first tick is displayed with a prefix.",https://plotly.com/python/reference
only,"If ""last"", only the last tick is displayed with a suffix.",https://plotly.com/python/reference
must,"If the axis `type` is ""log"", then you must take the log of your starting tick (e.",https://plotly.com/python/reference
should,"If the axis `type` is ""date"", it should be a date string, like date data.",https://plotly.com/python/reference
should,"If the axis `type` is ""category"", it should be a number, using the scale where each category is assigned a serial number from zero in the order it appears.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,A larger value n means only every nth tick is labeled.,https://plotly.com/python/reference
only,"Only has an effect if `tickmode` is set to ""array"".",https://plotly.com/python/reference
only,"Only has an effect if `tickmode` is set to ""array"".",https://plotly.com/python/reference
note,Note that the title's font used to be set by the now deprecated `titlefont` attribute.,https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
note,Note that the title's location used to be set by the now deprecated `titleside` attribute.,https://plotly.com/python/reference
note,Note that before the existence of `title.,https://plotly.com/python/reference
must,"Must be between ""0"" and ""1"" if `xref` is ""container"" and between ""-2"" and ""3"" if `xref` is ""paper"".",https://plotly.com/python/reference
only,"""paper"" refers to the width of the plotting area only.",https://plotly.com/python/reference
must,"Must be between ""0"" and ""1"" if `yref` is ""container"" and between ""-2"" and ""3"" if `yref` is ""paper"".",https://plotly.com/python/reference
only,"""paper"" refers to the height of the plotting area only.",https://plotly.com/python/reference
must,"Must be a positive number, or special strings available to ""log"" and ""date"" axes.",https://plotly.com/python/reference
only,"To show powers of 10 plus small digits between, use ""D1"" (all digits) or ""D2"" (only 2 and 5).",https://plotly.com/python/reference
must,"If the axis `type` is ""date"", then you must convert the time to milliseconds.",https://plotly.com/python/reference
must,`n` must be a positive integer.,https://plotly.com/python/reference
must,"Must be a positive number, or special strings available to ""log"" and ""date"" axes.",https://plotly.com/python/reference
only,"To show powers of 10 plus small digits between, use ""D1"" (all digits) or ""D2"" (only 2 and 5).",https://plotly.com/python/reference
must,"If the axis `type` is ""date"", then you must convert the time to milliseconds.",https://plotly.com/python/reference
must,`n` must be a positive integer.,https://plotly.com/python/reference
must,"The labels we would have shown must match the keys exactly, after adding any tickprefix or ticksuffix.",https://plotly.com/python/reference
must,"The labels we would have shown must match the keys exactly, after adding any tickprefix or ticksuffix.",https://plotly.com/python/reference
only,"This only has an effect when `tickformat` is ""SI"" or ""B"".",https://plotly.com/python/reference
only,"This only has an effect when `tickformat` is ""SI"" or ""B"".",https://plotly.com/python/reference
only,"Has an effect only if `tickmode` is set to ""auto"".",https://plotly.com/python/reference
only,"Has an effect only if `tickmode` is set to ""auto"".",https://plotly.com/python/reference
only,"If ""first"", only the exponent of the first tick is shown.",https://plotly.com/python/reference
only,"If ""last"", only the exponent of the last tick is shown.",https://plotly.com/python/reference
only,"If ""first"", only the exponent of the first tick is shown.",https://plotly.com/python/reference
only,"If ""last"", only the exponent of the last tick is shown.",https://plotly.com/python/reference
only,"If ""first"", only the first tick is displayed with a prefix.",https://plotly.com/python/reference
only,"If ""last"", only the last tick is displayed with a suffix.",https://plotly.com/python/reference
only,"If ""first"", only the first tick is displayed with a prefix.",https://plotly.com/python/reference
only,"If ""last"", only the last tick is displayed with a suffix.",https://plotly.com/python/reference
must,"If the axis `type` is ""log"", then you must take the log of your starting tick (e.",https://plotly.com/python/reference
should,"If the axis `type` is ""date"", it should be a date string, like date data.",https://plotly.com/python/reference
should,"If the axis `type` is ""category"", it should be a number, using the scale where each category is assigned a serial number from zero in the order it appears.",https://plotly.com/python/reference
must,"If the axis `type` is ""log"", then you must take the log of your starting tick (e.",https://plotly.com/python/reference
should,"If the axis `type` is ""date"", it should be a date string, like date data.",https://plotly.com/python/reference
should,"If the axis `type` is ""category"", it should be a number, using the scale where each category is assigned a serial number from zero in the order it appears.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,A larger value n means only every nth tick is labeled.,https://plotly.com/python/reference
only,A larger value n means only every nth tick is labeled.,https://plotly.com/python/reference
only,"Only has an effect if `tickmode` is set to ""array"".",https://plotly.com/python/reference
only,"Only has an effect if `tickmode` is set to ""array"".",https://plotly.com/python/reference
only,"Only has an effect if `tickmode` is set to ""array"".",https://plotly.com/python/reference
only,"Only has an effect if `tickmode` is set to ""array"".",https://plotly.com/python/reference
note,Note that the title's font used to be set by the now deprecated `titlefont` attribute.,https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
note,Note that the title's location used to be set by the now deprecated `titleside` attribute.,https://plotly.com/python/reference
note,Note that before the existence of `title.,https://plotly.com/python/reference
note,Note that the title's font used to be set by the now deprecated `titlefont` attribute.,https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
note,Note that the title's font used to be set by the now deprecated `titlefont` attribute.,https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
note,Note that the title's location used to be set by the now deprecated `titleside` attribute.,https://plotly.com/python/reference
note,Note that the title's location used to be set by the now deprecated `titleside` attribute.,https://plotly.com/python/reference
note,Note that before the existence of `title.,https://plotly.com/python/reference
note,Note that before the existence of `title.,https://plotly.com/python/reference
must,"Must be between ""0"" and ""1"" if `xref` is ""container"" and between ""-2"" and ""3"" if `xref` is ""paper"".",https://plotly.com/python/reference
must,"Must be between ""0"" and ""1"" if `xref` is ""container"" and between ""-2"" and ""3"" if `xref` is ""paper"".",https://plotly.com/python/reference
only,"""paper"" refers to the width of the plotting area only.",https://plotly.com/python/reference
only,"""paper"" refers to the width of the plotting area only.",https://plotly.com/python/reference
must,"Must be between ""0"" and ""1"" if `yref` is ""container"" and between ""-2"" and ""3"" if `yref` is ""paper"".",https://plotly.com/python/reference
must,"Must be between ""0"" and ""1"" if `yref` is ""container"" and between ""-2"" and ""3"" if `yref` is ""paper"".",https://plotly.com/python/reference
only,"""paper"" refers to the height of the plotting area only.",https://plotly.com/python/reference
only,"""paper"" refers to the height of the plotting area only.",https://plotly.com/python/reference
must,"The colorscale must be an array containing arrays mapping a normalized value to an rgb, rgba, hex, hsl, hsv, or named color string.",https://plotly.com/python/reference
must,"The colorscale must be an array containing arrays mapping a normalized value to an rgb, rgba, hex, hsl, hsv, or named color string.",https://plotly.com/python/reference
must,"Value should have the same units as in `z` and if set, `zmin` must be set as well.",https://plotly.com/python/reference
should,"Value should have the same units as in `z` and if set, `zmin` must be set as well.",https://plotly.com/python/reference
must,"Value should have the same units as in `z` and if set, `zmin` must be set as well.",https://plotly.com/python/reference
should,"Value should have the same units as in `z` and if set, `zmin` must be set as well.",https://plotly.com/python/reference
should,Value should have the same units as in `z`.,https://plotly.com/python/reference
should,Value should have the same units as in `z`.,https://plotly.com/python/reference
must,"Value should have the same units as in `z` and if set, `zmax` must be set as well.",https://plotly.com/python/reference
should,"Value should have the same units as in `z` and if set, `zmax` must be set as well.",https://plotly.com/python/reference
must,"Value should have the same units as in `z` and if set, `zmax` must be set as well.",https://plotly.com/python/reference
should,"Value should have the same units as in `z` and if set, `zmax` must be set as well.",https://plotly.com/python/reference
only,Has an effect only if the hover label text spans more two or more lines    bgcolor  Code: fig.,https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
note,Note that other user-driven trace attribute changes are controlled by `layout` attributes: `trace.,https://plotly.com/python/reference
only,"Trace changes are tracked by `uid`, which only falls back on trace index if no `uid` is provided.",https://plotly.com/python/reference
note,Note that other user-driven trace attribute changes are controlled by `layout` attributes: `trace.,https://plotly.com/python/reference
only,"Trace changes are tracked by `uid`, which only falls back on trace index if no `uid` is provided.",https://plotly.com/python/reference
only,"update_traces(visible=<VALUE>, selector=dict(type='scatterpolar'))  Type: enumerated , one of ( True | False | ""legendonly"" ) Default: True Determines whether or not this trace is visible.",https://plotly.com/python/reference
only,"If ""legendonly"", the trace is not drawn, but can appear as a legend item (provided that the legend itself is visible).",https://plotly.com/python/reference
only,"If ""legendonly"", the trace is not drawn, but can appear as a legend item (provided that the legend itself is visible).",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
should,"Should be an array of strings, not numbers or any other type.",https://plotly.com/python/reference
should,"Should be an array of strings, not numbers or any other type.",https://plotly.com/python/reference
only,"Has an effect only when on ""linear"" angular axes.",https://plotly.com/python/reference
only,"Has an effect only when on ""linear"" angular axes.",https://plotly.com/python/reference
note,Note that this will override `textinfo`.,https://plotly.com/python/reference
note,Note that this will override `textinfo`.,https://plotly.com/python/reference
must,"To be seen, trace `hoverinfo` must contain a ""text"" flag.",https://plotly.com/python/reference
must,"To be seen, trace `hoverinfo` must contain a ""text"" flag.",https://plotly.com/python/reference
note,Note that this will override `hoverinfo`.,https://plotly.com/python/reference
only,"An underscore before or after ""(x|y)other"" will add a space on that side, only when this field is shown.",https://plotly.com/python/reference
note,Note that this will override `hoverinfo`.,https://plotly.com/python/reference
only,"An underscore before or after ""(x|y)other"" will add a space on that side, only when this field is shown.",https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
only,cmax` Has an effect only if in `marker.,https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
should,Value should have the same units as in `marker.,https://plotly.com/python/reference
must,cmin` must be set as well.,https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
should,Value should have the same units as in `marker.,https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
should,Value should have the same units as in `marker.,https://plotly.com/python/reference
must,cmax` must be set as well.,https://plotly.com/python/reference
note,Note that multiple color scales can be linked to the same color axis.,https://plotly.com/python/reference
must,"Must be a positive number, or special strings available to ""log"" and ""date"" axes.",https://plotly.com/python/reference
only,"To show powers of 10 plus small digits between, use ""D1"" (all digits) or ""D2"" (only 2 and 5).",https://plotly.com/python/reference
must,"If the axis `type` is ""date"", then you must convert the time to milliseconds.",https://plotly.com/python/reference
must,`n` must be a positive integer.,https://plotly.com/python/reference
must,"The labels we would have shown must match the keys exactly, after adding any tickprefix or ticksuffix.",https://plotly.com/python/reference
only,"This only has an effect when `tickformat` is ""SI"" or ""B"".",https://plotly.com/python/reference
only,"Has an effect only if `tickmode` is set to ""auto"".",https://plotly.com/python/reference
only,"If ""first"", only the exponent of the first tick is shown.",https://plotly.com/python/reference
only,"If ""last"", only the exponent of the last tick is shown.",https://plotly.com/python/reference
only,"If ""first"", only the first tick is displayed with a prefix.",https://plotly.com/python/reference
only,"If ""last"", only the last tick is displayed with a suffix.",https://plotly.com/python/reference
must,"If the axis `type` is ""log"", then you must take the log of your starting tick (e.",https://plotly.com/python/reference
should,"If the axis `type` is ""date"", it should be a date string, like date data.",https://plotly.com/python/reference
should,"If the axis `type` is ""category"", it should be a number, using the scale where each category is assigned a serial number from zero in the order it appears.",https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
only,A larger value n means only every nth tick is labeled.,https://plotly.com/python/reference
only,"Only has an effect if `tickmode` is set to ""array"".",https://plotly.com/python/reference
only,"Only has an effect if `tickmode` is set to ""array"".",https://plotly.com/python/reference
note,Note that the title's font used to be set by the now deprecated `titlefont` attribute.,https://plotly.com/python/reference
only,The web browser will only be able to apply a font if it is available on the system which it operates.,https://plotly.com/python/reference
only,"com or on-premise) generates images on a server, where only a select number of fonts are installed and supported.",https://plotly.com/python/reference
note,Note that the title's location used to be set by the now deprecated `titleside` attribute.,https://plotly.com/python/reference
note,Note that before the existence of `title.,https://plotly.com/python/reference
must,"Must be between ""0"" and ""1"" if `xref` is ""container"" and between ""-2"" and ""3"" if `xref` is ""paper"".",https://plotly.com/python/reference
only,"""paper"" refers to the width of the plotting area only.",https://plotly.com/python/reference
must,"Must be between ""0"" and ""1"" if `yref` is ""container"" and between ""-2"" and ""3"" if `yref` is ""paper"".",https://plotly.com/python/reference
only,"""paper"" refers to the height of the plotting area only.",https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
must,"The colorscale must be an array containing arrays mapping a normalized value to an rgb, rgba, hex, hsl, hsv, or named color string.",https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
only,cmax` Has an effect only if in `marker.,https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
should,Value should have the same units as in `marker.,https://plotly.com/python/reference
must,cmin` must be set as well.,https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
should,Value should have the same units as in `marker.,https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
should,Value should have the same units as in `marker.,https://plotly.com/python/reference
must,cmax` must be set as well.,https://plotly.com/python/reference
note,Note that multiple color scales can be linked to the same color axis.,https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
must,"The colorscale must be an array containing arrays mapping a normalized value to an rgb, rgba, hex, hsl, hsv, or named color string.",https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
only,"update_traces(marker_sizemin=<VALUE>, selector=dict(type='scatterpolar'))  Type: number greater than or equal to 0 Default: 0 Has an effect only if `marker.",https://plotly.com/python/reference
only,"update_traces(marker_sizemode=<VALUE>, selector=dict(type='scatterpolar'))  Type: enumerated , one of ( ""diameter"" | ""area"" ) Default: ""diameter"" Has an effect only if `marker.",https://plotly.com/python/reference
only,"update_traces(marker_sizeref=<VALUE>, selector=dict(type='scatterpolar'))  Type: number Default: 1 Has an effect only if `marker.",https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
only,cmax` Has an effect only if in `marker.,https://plotly.com/python/reference
only,cmax` Has an effect only if in `marker.,https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
should,Value should have the same units as in `marker.,https://plotly.com/python/reference
must,cmin` must be set as well.,https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
should,Value should have the same units as in `marker.,https://plotly.com/python/reference
must,cmin` must be set as well.,https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
should,Value should have the same units as in `marker.,https://plotly.com/python/reference
only,Has an effect only if in `marker.,https://plotly.com/python/reference
should,Value should have the same units as in `marker.,https://plotly.com/python/reference
