KEYWORD,MATCHING SENTENCE,PAGE URL
only,"If you can only demonstrate the issue with your
actual dataset, you will need to share it, ideally as a csv.",https://seaborn.pydata.org/archive/0.12/installing.html
only,"It can save time
if you try to reproduce the issue in an example that uses only matplotlib,
so that you can report it in the right place.",https://seaborn.pydata.org/archive/0.12/installing.html
only,Keyword-only arguments,https://seaborn.pydata.org/archive/0.12/whatsnew/index.html
note,Why is something printed after every notebook cell?,https://seaborn.pydata.org/archive/0.12/faq.html
note,Why do the plots look fuzzy in a Jupyter notebook?,https://seaborn.pydata.org/archive/0.12/faq.html
note,Why is something printed after every notebook cell?,https://seaborn.pydata.org/archive/0.12/faq.html
note,Why do the plots look fuzzy in a Jupyter notebook?,https://seaborn.pydata.org/archive/0.12/faq.html
only,Does seaborn only work with pandas?,https://seaborn.pydata.org/archive/0.12/faq.html
only,Does seaborn only work with pandas?,https://seaborn.pydata.org/archive/0.12/faq.html
only,This is a collection of answers to questions that are commonly raised about seaborn.,https://seaborn.pydata.org/archive/0.12/faq.html
note,Use %pip install <package> in a Jupyter notebook to install it in the same place as the kernel,https://seaborn.pydata.org/archive/0.12/faq.html
note,Use %pip install <package> in a Jupyter notebook to install it in the same place as the kernel,https://seaborn.pydata.org/archive/0.12/faq.html
should,"12, scipy is an optional dependency, which should help to reduce the frequency of these issues.",https://seaborn.pydata.org/archive/0.12/faq.html
note,"In a Jupyter notebook with the “inline” (default) or “widget” backends, matplotlib.",https://seaborn.pydata.org/archive/0.12/faq.html
note,Why is something printed after every notebook cell?,https://seaborn.pydata.org/archive/0.12/faq.html
note,"You’re using seaborn in a Jupyter notebook, and every cell prints something like <AxesSuplot:> or <seaborn.",https://seaborn.pydata.org/archive/0.12/faq.html
note,"Jupyter notebooks will show the result of the final statement in the cell as part of its output, and each of seaborn’s plotting functions return a reference to the matplotlib or seaborn object that contain the plot.",https://seaborn.pydata.org/archive/0.12/faq.html
note,"Add cell metadata tags, if you’re converting the notebook to a different representation",https://seaborn.pydata.org/archive/0.12/faq.html
note,"Add cell metadata tags, if you’re converting the notebook to a different representation",https://seaborn.pydata.org/archive/0.12/faq.html
note,Why do the plots look fuzzy in a Jupyter notebook?,https://seaborn.pydata.org/archive/0.12/faq.html
should,seaborn should offer functions that are “drop-in” replacements for matplotlib methods,https://seaborn.pydata.org/archive/0.12/faq.html
should,seaborn should offer functions that are “drop-in” replacements for matplotlib methods,https://seaborn.pydata.org/archive/0.12/faq.html
should,seaborn should be able to produce figures that show “facets” or marginal distributions on distinct subplots,https://seaborn.pydata.org/archive/0.12/faq.html
should,seaborn should be able to produce figures that show “facets” or marginal distributions on distinct subplots,https://seaborn.pydata.org/archive/0.12/faq.html
should,"To get the most out of seaborn, your data should have a “long-form” or “tidy” representation.",https://seaborn.pydata.org/archive/0.12/faq.html
only,You’ll be limited when using wide-form data: each function can make only one kind of wide-form plot.,https://seaborn.pydata.org/archive/0.12/faq.html
should,"Understanding how your data should be represented — and how to get it that way if it starts out messy — is very important for making efficient and complete use of seaborn, and it is elaborated on at length in the user-guide.",https://seaborn.pydata.org/archive/0.12/faq.html
only,Does seaborn only work with pandas?,https://seaborn.pydata.org/archive/0.12/faq.html
note,Note that FacetGrid.,https://seaborn.pydata.org/archive/0.12/faq.html
only,figure exists only on seaborn >= 0.,https://seaborn.pydata.org/archive/0.12/faq.html
note,"Also, if you’re making pngs (or in a Jupyter notebook), you can — perhaps surprisingly — scale all your plots up or down by changing the dpi.",https://seaborn.pydata.org/archive/0.12/faq.html
should,"This latter behavior should be considered a bug, and it is not to be relied on.",https://seaborn.pydata.org/archive/0.12/faq.html
should,"If your x variable has numeric values, it seems like this should work.",https://seaborn.pydata.org/archive/0.12/faq.html
only,"12, it’s possible only in stripplot() and swarmplot(), using native_scale=True).",https://seaborn.pydata.org/archive/0.12/faq.html
warning,Warning: Neither matplotlib nor seaborn consider the specific artists produced by their plotting functions to be part of stable API.,https://seaborn.pydata.org/archive/0.12/faq.html
only,"If your figure-level function created only one subplot, you can access it directly:",https://seaborn.pydata.org/archive/0.12/faq.html
note,"Note that “dark_background” changes the default color palette to “Set2”, and that will override any palette you define in set_theme().",https://seaborn.pydata.org/archive/0.12/faq.html
only,You can only talk meaningfully about the probability of observing a value that falls within some range.,https://seaborn.pydata.org/archive/0.12/faq.html
only,Seaborn is the only library we need to import for this simple example.,https://seaborn.pydata.org/archive/0.12/tutorial/introduction.html
only,Notice how we provided only the names of the variables and their roles in the plot.,https://seaborn.pydata.org/archive/0.12/tutorial/introduction.html
only,Or you could show only the mean value and its confidence interval within each nested category:,https://seaborn.pydata.org/archive/0.12/tutorial/introduction.html
note,"Seaborn’s integration with matplotlib allows you to use it across the many environments that matplotlib supports, including exploratory analysis in notebooks, real-time interaction in GUI applications, and archival output in a number of raster and vector formats.",https://seaborn.pydata.org/archive/0.12/tutorial/introduction.html
only,"While you can be productive using only seaborn functions, full customization of your graphics will require some knowledge of matplotlib’s concepts and API.",https://seaborn.pydata.org/archive/0.12/tutorial/introduction.html
note,Note,https://seaborn.pydata.org/archive/0.12/tutorial/objects_interface.html
should,The objects interface should be imported with the following convention:,https://seaborn.pydata.org/archive/0.12/tutorial/objects_interface.html
should,"This code, which produces a scatter plot, should look reasonably familiar.",https://seaborn.pydata.org/archive/0.12/tutorial/objects_interface.html
only,"The Dot mark represents each data point independently, so the assignment of a variable to a property only has the effect of changing each dot’s appearance.",https://seaborn.pydata.org/archive/0.12/tutorial/objects_interface.html
only,"The Dodge class is an example of a Move transformation, which is like a Stat but only adjusts x and y coordinates.",https://seaborn.pydata.org/archive/0.12/tutorial/objects_interface.html
only,You can also define a mapping such that it is used only in a specific layer.,https://seaborn.pydata.org/archive/0.12/tutorial/objects_interface.html
should,The current solution is to delegate figure setup to matplotlib and to supply the matplotlib object that Plot should use with the Plot.,https://seaborn.pydata.org/archive/0.12/tutorial/objects_interface.html
note,Plot is optimized for use in notebook environments.,https://seaborn.pydata.org/archive/0.12/tutorial/objects_interface.html
note,"To see a plot in a notebook, either return it from the final line of a cell or call Jupyter’s built-in display function on the object.",https://seaborn.pydata.org/archive/0.12/tutorial/objects_interface.html
note,The notebook integration bypasses matplotlib.,https://seaborn.pydata.org/archive/0.12/tutorial/objects_interface.html
should,"Another option is to provide a tuple of (min, max) values, controlling the range that the scale should map into.",https://seaborn.pydata.org/archive/0.12/tutorial/objects_interface.html
should,"The Scale objects are also how you specify which values should appear as tick labels / in the legend, along with how they appear.",https://seaborn.pydata.org/archive/0.12/tutorial/objects_interface.html
should,"The most basic, which should be used when both variables are numeric, is the scatterplot() function.",https://seaborn.pydata.org/archive/0.12/tutorial/relational.html
should,"Instead, the visual representation should be adapted for the specifics of the dataset and to the question you are trying to answer with the plot.",https://seaborn.pydata.org/archive/0.12/tutorial/relational.html
only,"But even when you are only examining changes across one additional variable, it can be useful to alter both the color and style of the lines.",https://seaborn.pydata.org/archive/0.12/tutorial/relational.html
should,"While you should make use of the flexibility afforded by scatterplot() and relplot(), always try to keep in mind that several simple plots are usually more effective than one complex plot.",https://seaborn.pydata.org/archive/0.12/tutorial/relational.html
should,An early step in any effort to analyze or model data should be to understand how the variables are distributed.,https://seaborn.pydata.org/archive/0.12/tutorial/distributions.html
should,"But you should not be over-reliant on such automatic approaches, because they depend on particular assumptions about the structure of your data.",https://seaborn.pydata.org/archive/0.12/tutorial/distributions.html
note,"Before we do, another point to note is that, when the subsets have unequal numbers of observations, comparing their distributions in terms of counts may not be ideal.",https://seaborn.pydata.org/archive/0.12/tutorial/distributions.html
note,"Note how the narrow bandwidth makes the bimodality much more apparent, but the curve is much less smooth.",https://seaborn.pydata.org/archive/0.12/tutorial/distributions.html
note,Note how the stacked plot filled in the area between each curve by default.,https://seaborn.pydata.org/archive/0.12/tutorial/distributions.html
should,"This can be partially avoided with the cut parameter, which specifies how far the curve should extend beyond the extreme datapoints.",https://seaborn.pydata.org/archive/0.12/tutorial/distributions.html
must,"Consider how the bimodality of flipper lengths is immediately apparent in the histogram, but to see it in the ECDF plot, you must look for varying slopes.",https://seaborn.pydata.org/archive/0.12/tutorial/distributions.html
only,"As with jointplot()/JointGrid, using the underlying PairGrid directly will afford more flexibility with only a bit more typing:",https://seaborn.pydata.org/archive/0.12/tutorial/distributions.html
only,"It can give a better representation of the distribution of observations, although it only works well for relatively small datasets.",https://seaborn.pydata.org/archive/0.12/tutorial/categorical.html
only,"It’s also possible to “split” the violins when the hue parameter has only two levels, which can allow for a more efficient use of space:",https://seaborn.pydata.org/archive/0.12/tutorial/categorical.html
should,"To obtain quantitative measures related to the fit of regression models, you should use statsmodels.",https://seaborn.pydata.org/archive/0.12/tutorial/regression.html
must,"In contrast, lmplot() has data as a required parameter and the x and y variables must be specified as strings.",https://seaborn.pydata.org/archive/0.12/tutorial/regression.html
only,"Finally, only lmplot() has hue as a parameter.",https://seaborn.pydata.org/archive/0.12/tutorial/regression.html
note,Note that the logistic regression estimate is considerably more computationally intensive (this is true of robust regression as well).,https://seaborn.pydata.org/archive/0.12/tutorial/regression.html
note,Take care to note how this is different from lmplot().,https://seaborn.pydata.org/archive/0.12/tutorial/regression.html
should,"These variables should be categorical or discrete, and then the data at each level of the variable will be used for a facet along that axis.",https://seaborn.pydata.org/archive/0.12/tutorial/axis_grids.html
note,"Note that margin_titles isn’t formally supported by the matplotlib API, and may not work well in all cases.",https://seaborn.pydata.org/archive/0.12/tutorial/axis_grids.html
must,It must plot onto the “currently active” matplotlib Axes.,https://seaborn.pydata.org/archive/0.12/tutorial/axis_grids.html
must,It must plot onto the “currently active” matplotlib Axes.,https://seaborn.pydata.org/archive/0.12/tutorial/axis_grids.html
must,It must accept the data that it plots in positional arguments.,https://seaborn.pydata.org/archive/0.12/tutorial/axis_grids.html
must,It must accept the data that it plots in positional arguments.,https://seaborn.pydata.org/archive/0.12/tutorial/axis_grids.html
must,"It must be able to accept color and label keyword arguments, and, ideally, it will do something useful with them.",https://seaborn.pydata.org/archive/0.12/tutorial/axis_grids.html
must,"It must be able to accept color and label keyword arguments, and, ideally, it will do something useful with them.",https://seaborn.pydata.org/archive/0.12/tutorial/axis_grids.html
should,"If we want to make a bivariate plot, you should write the function so that it accepts the x-axis variable first and the y-axis variable second:",https://seaborn.pydata.org/archive/0.12/tutorial/axis_grids.html
note,"Note that the axis ticks won’t correspond to the count or density axis of this plot, though.",https://seaborn.pydata.org/archive/0.12/tutorial/axis_grids.html
note,(Note that in versions of seaborn prior to 0.,https://seaborn.pydata.org/archive/0.12/tutorial/aesthetics.html
must,"On later versions, it must be explicitly invoked).",https://seaborn.pydata.org/archive/0.12/tutorial/aesthetics.html
note,Note that you can only override the parameters that are part of the style definition through this method.,https://seaborn.pydata.org/archive/0.12/tutorial/aesthetics.html
only,Note that you can only override the parameters that are part of the style definition through this method.,https://seaborn.pydata.org/archive/0.12/tutorial/aesthetics.html
should,"A separate set of parameters control the scale of plot elements, which should let you use the same code to make plots that are suited for use in settings where larger or smaller plots are appropriate.",https://seaborn.pydata.org/archive/0.12/tutorial/aesthetics.html
note,"The four preset contexts, in order of relative size, are paper, notebook, talk, and poster.",https://seaborn.pydata.org/archive/0.12/tutorial/aesthetics.html
note,"The notebook style is the default, and was used in the plots above.",https://seaborn.pydata.org/archive/0.12/tutorial/aesthetics.html
should,Most of what you now know about the style functions should transfer to the context functions.,https://seaborn.pydata.org/archive/0.12/tutorial/aesthetics.html
should,This chapter discusses both the general principles that should guide your choices and the tools in seaborn that help you quickly find the best solution for a given application.,https://seaborn.pydata.org/archive/0.12/tutorial/color_palettes.html
should,"When you want to represent multiple categories in a plot, you typically should vary the color of the elements.",https://seaborn.pydata.org/archive/0.12/tutorial/color_palettes.html
note,"With that said, here are few notes of caution.",https://seaborn.pydata.org/archive/0.12/tutorial/color_palettes.html
should,So you should strive not to make plots that are too complex.,https://seaborn.pydata.org/archive/0.12/tutorial/color_palettes.html
should,These are used for data where both large low and high values are interesting and span a midpoint value (often 0) that should be demphasized.,https://seaborn.pydata.org/archive/0.12/tutorial/color_palettes.html
should,"The rules for choosing good diverging palettes are similar to good sequential palettes, except now there should be two dominant hues in the colormap, one at (or near) each pole.",https://seaborn.pydata.org/archive/0.12/tutorial/color_palettes.html
should,"It’s important to emphasize here that using red and green, while intuitive, should be avoided.",https://seaborn.pydata.org/archive/0.12/tutorial/color_palettes.html
only,"This discussion is only the beginning, and there are a number of good resources for learning more about techniques for using color in visualizations.",https://seaborn.pydata.org/archive/0.12/tutorial/color_palettes.html
note,"Site 
  
Introduction
Release notes
Installing
Example gallery
Tutorial
API reference


Citing
Archive",https://seaborn.pydata.org/archive/0.11/examples/index.html
note,Release notes,https://seaborn.pydata.org/archive/0.11/examples/index.html
note,"Site 
  
Introduction
Release notes
Installing
Example gallery
Tutorial
API reference


Citing
Archive",https://seaborn.pydata.org/archive/0.11/tutorial.html
note,Release notes,https://seaborn.pydata.org/archive/0.11/tutorial.html
note,"Site 
  
Introduction
Release notes
Installing
Example gallery
Tutorial
API reference


Citing
Archive",https://seaborn.pydata.org/archive/0.11/api.html
note,Release notes,https://seaborn.pydata.org/archive/0.11/api.html
note,"Site 
  
Introduction
Release notes
Installing
Example gallery
Tutorial
API reference


Citing
Archive",https://seaborn.pydata.org/archive/0.11/introduction.html
note,Release notes,https://seaborn.pydata.org/archive/0.11/introduction.html
only,Seaborn is the only library we need to import for this simple example.,https://seaborn.pydata.org/archive/0.11/introduction.html
only,Notice how we provided only the names of the variables and their roles in the plot.,https://seaborn.pydata.org/archive/0.11/introduction.html
only,Or you could show only the mean value and its confidence interval within each nested category:,https://seaborn.pydata.org/archive/0.11/introduction.html
note,"Seaborn’s integration with matplotlib allows you to use it across the many environments that matplotlib supports, inlcuding exploratory analysis in notebooks, real-time interaction in GUI applications, and archival output in a number of raster and vector formats.",https://seaborn.pydata.org/archive/0.11/introduction.html
only,"While you can be productive using only seaborn functions, full customization of your graphics will require some knowledge of matplotlib’s concepts and API.",https://seaborn.pydata.org/archive/0.11/introduction.html
note,"Site 
  
Introduction
Release notes
Installing
Example gallery
Tutorial
API reference


Citing
Archive",https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,Release notes,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,This function should be preferred over calling ax.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,This function should be preferred over calling ax.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,"Feature  In kdeplot(), added a warn_singular parameter to silence the warning about data with zero variance (#2566).",https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,"Feature  In kdeplot(), added a warn_singular parameter to silence the warning about data with zero variance (#2566).",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,Fix  Fixed a bug in FacetGrid where interior tick labels would be hidden when only the orthogonal axis was shared (#2347).,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,Fix  Fixed a bug in FacetGrid where interior tick labels would be hidden when only the orthogonal axis was shared (#2347).,https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,"To ease adaptation, code without keyword arguments will trigger a FutureWarning in v0.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"Once keyword arguments are fully enforced, the signature of the plotting functions will be reorganized to accept data as the first and only positional argument (#2052, #2081).",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"Support for using non-Gaussian kernels, which was available only in the statsmodels backend, has been removed.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,"These changes should be transparent for most use-cases, although they allow a few new features:",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"Changed the approach to the legend title: the normal matplotlib legend title is used when only one variable is assigned a semantic mapping, whereas the old approach of adding an invisible legend artist with a subtitle label is used only when multiple semantic variables are defined.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"Changed the approach to the legend title: the normal matplotlib legend title is used when only one variable is assigned a semantic mapping, whereas the old approach of adding an invisible legend artist with a subtitle label is used only when multiple semantic variables are defined.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"Changed the approach to the legend title: the normal matplotlib legend title is used when only one variable is assigned a semantic mapping, whereas the old approach of adding an invisible legend artist with a subtitle label is used only when multiple semantic variables are defined.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"Now, object-typed vectors are considered numeric only when their contents are themselves numeric.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"Now, object-typed vectors are considered numeric only when their contents are themselves numeric.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,Enhancement  Added an explicit warning in swarmplot() when more than 5% of the points overlap in the “gutters” of the swarm (#2045).,https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,Enhancement  Added an explicit warning in swarmplot() when more than 5% of the points overlap in the “gutters” of the swarm (#2045).,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"It is possible to specify only one of x_vars or y_vars, using all variables for the unspecified dimension.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"It is possible to specify only one of x_vars or y_vars, using all variables for the unspecified dimension.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"It is possible to specify only one of x_vars or y_vars, using all variables for the unspecified dimension.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,apionly entry-point has been removed.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,apionly entry-point has been removed.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"Now that seaborn is a Python 3 library, it can take advantage of keyword-only arguments.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,"Avoided an error when singular data is passed to kdeplot(), issuing a warning instead.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,"Avoided an error when singular data is passed to kdeplot(), issuing a warning instead.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,Avoided a warning about color specifications that arose from boxenplot() on newer matplotlibs.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,Avoided a warning about color specifications that arose from boxenplot() on newer matplotlibs.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"Relational plots now consider semantics with only a single value that can be interpreted as boolean (0 or 1) to be categorical, not numeric.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"Relational plots now consider semantics with only a single value that can be interpreted as boolean (0 or 1) to be categorical, not numeric.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,Fixed a bug where values would be excluded from categorical plots when only one variable was a pandas Series with a non-default index.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,Fixed a bug where values would be excluded from categorical plots when only one variable was a pandas Series with a non-default index.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,Avoided error/warning in lineplot() when plotting categoricals with empty levels.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,Avoided error/warning in lineplot() when plotting categoricals with empty levels.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,These functions should be considered in a “stable beta” state.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,These changes include only minimal support for the 1.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,These changes include only minimal support for the 1.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,Note that keyword arguments can be spelled out or referenced using only their first letter.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,Note that keyword arguments can be spelled out or referenced using only their first letter.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,Note that keyword arguments can be spelled out or referenced using only their first letter.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,Note that keyword arguments can be spelled out or referenced using only their first letter.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,"This change should hopefully make catplot() easier to discover, and it should make more clear what its role is.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,factorplot still exists and will pass its arguments through to catplot() with a warning.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,"This change should hopefully make catplot() easier to discover, and it should make more clear what its role is.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,factorplot still exists and will pass its arguments through to catplot() with a warning.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,"The new name should make the plot more discoverable by describing its format (it plots multiple boxes, also known as “boxen”).",https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,"The new name should make the plot more discoverable by describing its format (it plots multiple boxes, also known as “boxen”).",https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,"In addition to the high-level motivation, the introduction also covers some important topics that are often sources of confusion, like the distinction between figure-level and axes-level functions, how datasets should be formatted for use in seaborn, and how to customize the appearance of the plots.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,"(Note that the ""hue"" currently draws three separate scatterplots instead of using the hue semantic of the scatterplot function).",https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,"(Note that the ""hue"" currently draws three separate scatterplots instead of using the hue semantic of the scatterplot function).",https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,"The default colormap for the 2D density now follows the color cycle, and the function can use color and label kwargs, adding more flexibility and avoiding a warning when using with multi-plot grids.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,"The default colormap for the 2D density now follows the color cycle, and the function can use color and label kwargs, adding more flexibility and avoiding a warning when using with multi-plot grids.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,"Added a warning in FacetGrid when passing a categorical plot function without specifying order (or hue_order when hue is used), which is likely to produce a plot that is incorrect.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,"Added a warning in FacetGrid when passing a categorical plot function without specifying order (or hue_order when hue is used), which is likely to produce a plot that is incorrect.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,apionly module has been deprecated.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,apionly module has been deprecated.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,Note that this change reverses the direction of the luminance ramp from the previous defaults.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,Note that this change reverses the direction of the luminance ramp from the previous defaults.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,"This will try to estimate how many ticks can be labeled without the text objects overlapping, which should improve performance for larger matrices.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,"This will try to estimate how many ticks can be labeled without the text objects overlapping, which should improve performance for larger matrices.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,Some modules and functions have been internally reorganized; there should be no effect on code that uses the seaborn namespace.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,Some modules and functions have been internally reorganized; there should be no effect on code that uses the seaborn namespace.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,Added a deprecation warning to tsplot function to indicate that it will be removed or replaced with a substantially altered version in a future release.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
warning,Added a deprecation warning to tsplot function to indicate that it will be removed or replaced with a substantially altered version in a future release.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,"apionly) resets matplotlib rcParams to their values at the time seaborn itself was imported, which should work better with rcParams changed by the jupyter notebook backend.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"apionly) resets matplotlib rcParams to their values at the time seaborn itself was imported, which should work better with rcParams changed by the jupyter notebook backend.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,"apionly) resets matplotlib rcParams to their values at the time seaborn itself was imported, which should work better with rcParams changed by the jupyter notebook backend.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,"apionly) resets matplotlib rcParams to their values at the time seaborn itself was imported, which should work better with rcParams changed by the jupyter notebook backend.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"apionly) resets matplotlib rcParams to their values at the time seaborn itself was imported, which should work better with rcParams changed by the jupyter notebook backend.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,"apionly) resets matplotlib rcParams to their values at the time seaborn itself was imported, which should work better with rcParams changed by the jupyter notebook backend.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,Added a workaround for an issue where only one heatmap() cell would be annotated on some matplotlib backends.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,Added a workaround for an issue where only one heatmap() cell would be annotated on some matplotlib backends.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,Fixed a bug on newer versions of matplotlib where a colormap would be erroneously applied to scatterplots with only three observations.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,Fixed a bug on newer versions of matplotlib where a colormap would be erroneously applied to scatterplots with only three observations.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,"These pages should be considered the most comprehensive resource for examples, and the tutorial pages are now streamlined and oriented towards a higher-level overview of the various features.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"This will make the plot use the ticklabels inferred from the data, but only plot every n label, where n is the number you pass.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"This will make the plot use the ticklabels inferred from the data, but only plot every n label, where n is the number you pass.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,Using different markers for different hues should let plots be more comprehensible when reproduced to black-and-white (i.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,Using different markers for different hues should let plots be more comprehensible when reproduced to black-and-white (i.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,hue_kws should be a dictionary that maps the name of keyword arguments to lists of values that are as long as the number of levels of the hue variable.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,hue_kws should be a dictionary that maps the name of keyword arguments to lists of values that are as long as the number of levels of the hue variable.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,This should make it easy to iterate over a plot until you find a good representation for the data.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,See the Github pull request or this notebook (download it to use the widgets) for more information.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,This should make it easy to iterate over a plot until you find a good representation for the data.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,See the Github pull request or this notebook (download it to use the widgets) for more information.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,"Note: due to a bug in older versions of matplotlib, you will have best results if you use these functions with matplotlib 1.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,"Note: due to a bug in older versions of matplotlib, you will have best results if you use these functions with matplotlib 1.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,This should make it easier to layer multiple plots onto the grid without having duplicated legends.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,This should make it easier to layer multiple plots onto the grid without having duplicated legends.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"When violinplot() encounters a bin with only a single observation, it will now plot a horizontal line at that value instead of erroring out.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"When violinplot() encounters a bin with only a single observation, it will now plot a horizontal line at that value instead of erroring out.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,There is also the choose_cubehelix() which will launch an interactive app to select cubehelix parameters in the notebook.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,There is also the choose_cubehelix() which will launch an interactive app to select cubehelix parameters in the notebook.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,Font-handling should work better on systems without Arial installed.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
should,Font-handling should work better on systems without Arial installed.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,"As noted above, lmplot() has been rewritten to exploit the FacetGrid machinery.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
note,"As noted above, lmplot() has been rewritten to exploit the FacetGrid machinery.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,apionly as sns or from seaborn.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"apionly import lmplot, etc.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,apionly as sns or from seaborn.,https://seaborn.pydata.org/archive/0.11/whatsnew.html
only,"apionly import lmplot, etc.",https://seaborn.pydata.org/archive/0.11/whatsnew.html
