KEYWORD,MATCHING SENTENCE,PAGE URL
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/efficientnet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/efficientnet
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False.",https://keras.io/api/applications/efficientnet
should,It should have exactly 3 inputs channels.,https://keras.io/api/applications/efficientnet
only,"classes: Optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/efficientnet
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/efficientnet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/efficientnet
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False.",https://keras.io/api/applications/efficientnet
should,It should have exactly 3 inputs channels.,https://keras.io/api/applications/efficientnet
only,"classes: Optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/efficientnet
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/efficientnet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/efficientnet_v2
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False.",https://keras.io/api/applications/efficientnet_v2
should,It should have exactly 3 inputs channels.,https://keras.io/api/applications/efficientnet_v2
only,"classes: Optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/efficientnet_v2
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/efficientnet_v2
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/efficientnet_v2
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False.",https://keras.io/api/applications/efficientnet_v2
should,It should have exactly 3 inputs channels.,https://keras.io/api/applications/efficientnet_v2
only,"classes: Optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/efficientnet_v2
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/efficientnet_v2
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/efficientnet_v2
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False.",https://keras.io/api/applications/efficientnet_v2
should,It should have exactly 3 inputs channels.,https://keras.io/api/applications/efficientnet_v2
only,"classes: Optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/efficientnet_v2
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/efficientnet_v2
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/efficientnet_v2
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False.",https://keras.io/api/applications/efficientnet_v2
should,It should have exactly 3 inputs channels.,https://keras.io/api/applications/efficientnet_v2
only,"classes: Optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/efficientnet_v2
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/efficientnet_v2
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/efficientnet_v2
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False.",https://keras.io/api/applications/efficientnet_v2
should,It should have exactly 3 inputs channels.,https://keras.io/api/applications/efficientnet_v2
only,"classes: Optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/efficientnet_v2
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/efficientnet_v2
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/efficientnet_v2
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False.",https://keras.io/api/applications/efficientnet_v2
should,It should have exactly 3 inputs channels.,https://keras.io/api/applications/efficientnet_v2
only,"classes: Optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/efficientnet_v2
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/efficientnet_v2
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/efficientnet_v2
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False.",https://keras.io/api/applications/efficientnet_v2
should,It should have exactly 3 inputs channels.,https://keras.io/api/applications/efficientnet_v2
only,"classes: Optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/efficientnet_v2
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/efficientnet_v2
note,Note: Each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/convnext
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False.",https://keras.io/api/applications/convnext
should,It should have exactly 3 inputs channels.,https://keras.io/api/applications/convnext
only,"classes: Optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/convnext
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/convnext
note,Note: Each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/convnext
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False.",https://keras.io/api/applications/convnext
should,It should have exactly 3 inputs channels.,https://keras.io/api/applications/convnext
only,"classes: Optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/convnext
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/convnext
note,Note: Each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/convnext
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False.",https://keras.io/api/applications/convnext
should,It should have exactly 3 inputs channels.,https://keras.io/api/applications/convnext
only,"classes: Optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/convnext
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/convnext
note,Note: Each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/convnext
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False.",https://keras.io/api/applications/convnext
should,It should have exactly 3 inputs channels.,https://keras.io/api/applications/convnext
only,"classes: Optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/convnext
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/convnext
note,Note: Each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/convnext
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False.",https://keras.io/api/applications/convnext
should,It should have exactly 3 inputs channels.,https://keras.io/api/applications/convnext
only,"classes: Optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/convnext
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/convnext
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/vgg
only,"input_shape: optional shape tuple, only to be specified
  if include_top is False (otherwise the input shape
  has to be (224, 224, 3)
  (with channels_last data format) or
  (3, 224, 224) (with ""channels_first"" data format).",https://keras.io/api/applications/vgg
should,"It should have exactly 3 input channels,
  and width and height should be no smaller than 32.",https://keras.io/api/applications/vgg
only,"classes: optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/vgg
only,"When loading pretrained weights, classifier_activation
  can only be None or ""softmax"".",https://keras.io/api/applications/vgg
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/vgg
only,"input_shape: optional shape tuple, only to be specified
  if include_top is False (otherwise the input shape
  has to be (224, 224, 3)
  (with channels_last data format) or
  (3, 224, 224) (with ""channels_first"" data format).",https://keras.io/api/applications/vgg
should,"It should have exactly 3 input channels,
  and width and height should be no smaller than 32.",https://keras.io/api/applications/vgg
only,"classes: optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/vgg
only,"When loading pretrained weights, classifier_activation can
  only be None or ""softmax"".",https://keras.io/api/applications/vgg
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/resnet
only,"input_shape: optional shape tuple, only to be specified if include_top
  is False (otherwise the input shape has to be (224, 224, 3)
  (with ""channels_last"" data format) or (3, 224, 224)
  (with ""channels_first"" data format).",https://keras.io/api/applications/resnet
should,"It should have exactly 3
  inputs channels, and width and height should be no smaller than 32.",https://keras.io/api/applications/resnet
only,"classes: optional number of classes to classify images into, only to be
  specified if include_top is True, and if no weights argument is
  specified.",https://keras.io/api/applications/resnet
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/resnet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/resnet
only,"input_shape: optional shape tuple, only to be specified if include_top
  is False (otherwise the input shape has to be (224, 224, 3)
  (with ""channels_last"" data format) or (3, 224, 224)
  (with ""channels_first"" data format).",https://keras.io/api/applications/resnet
should,"It should have exactly 3
  inputs channels, and width and height should be no smaller than 32.",https://keras.io/api/applications/resnet
only,"classes: optional number of classes to classify images into, only to be
  specified if include_top is True, and if no weights argument is
  specified.",https://keras.io/api/applications/resnet
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/resnet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/resnet
only,"input_shape: optional shape tuple, only to be specified if include_top
  is False (otherwise the input shape has to be (224, 224, 3)
  (with ""channels_last"" data format) or (3, 224, 224)
  (with ""channels_first"" data format).",https://keras.io/api/applications/resnet
should,"It should have exactly 3
  inputs channels, and width and height should be no smaller than 32.",https://keras.io/api/applications/resnet
only,"classes: optional number of classes to classify images into, only to be
  specified if include_top is True, and if no weights argument is
  specified.",https://keras.io/api/applications/resnet
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/resnet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/resnet
only,"input_shape: optional shape tuple, only to be specified if include_top
  is False (otherwise the input shape has to be (224, 224, 3)
  (with ""channels_last"" data format) or (3, 224, 224)
  (with ""channels_first"" data format).",https://keras.io/api/applications/resnet
should,"It should have exactly 3
  inputs channels, and width and height should be no smaller than 32.",https://keras.io/api/applications/resnet
only,"classes: optional number of classes to classify images into, only to be
  specified if include_top is True, and if no weights argument is
  specified.",https://keras.io/api/applications/resnet
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/resnet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/resnet
only,"input_shape: optional shape tuple, only to be specified if include_top
  is False (otherwise the input shape has to be (224, 224, 3)
  (with ""channels_last"" data format) or (3, 224, 224)
  (with ""channels_first"" data format).",https://keras.io/api/applications/resnet
should,"It should have exactly 3
  inputs channels, and width and height should be no smaller than 32.",https://keras.io/api/applications/resnet
only,"classes: optional number of classes to classify images into, only to be
  specified if include_top is True, and if no weights argument is
  specified.",https://keras.io/api/applications/resnet
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/resnet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/resnet
only,"input_shape: optional shape tuple, only to be specified if include_top
  is False (otherwise the input shape has to be (224, 224, 3)
  (with ""channels_last"" data format) or (3, 224, 224)
  (with ""channels_first"" data format).",https://keras.io/api/applications/resnet
should,"It should have exactly 3
  inputs channels, and width and height should be no smaller than 32.",https://keras.io/api/applications/resnet
only,"classes: optional number of classes to classify images into, only to be
  specified if include_top is True, and if no weights argument is
  specified.",https://keras.io/api/applications/resnet
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/resnet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/mobilenet
only,"input_shape: Optional shape tuple, only to be specified if include_top
  is False (otherwise the input shape has to be (224, 224, 3)
  (with ""channels_last"" data format) or (3, 224, 224)
  (with ""channels_first"" data format).",https://keras.io/api/applications/mobilenet
should,"It should have exactly 3 inputs channels, and width and
  height should be no smaller than 32.",https://keras.io/api/applications/mobilenet
only,"classes: Optional number of classes to classify images into,
  only to be specified if include_top is True, and if
  no weights argument is specified.",https://keras.io/api/applications/mobilenet
only,"When loading pretrained weights, classifier_activation
  can only be None or ""softmax"".",https://keras.io/api/applications/mobilenet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/mobilenet
only,"input_shape: Optional shape tuple, only to be specified if include_top
  is False (otherwise the input shape has to be (224, 224, 3)
  (with ""channels_last"" data format) or (3, 224, 224)
  (with ""channels_first"" data format).",https://keras.io/api/applications/mobilenet
should,"It should have exactly 3 inputs channels, and width and
  height should be no smaller than 32.",https://keras.io/api/applications/mobilenet
only,"classes: Optional number of classes to classify images into,
  only to be specified if include_top is True, and if
  no weights argument is specified.",https://keras.io/api/applications/mobilenet
only,"When loading pretrained weights, classifier_activation
  can only be None or ""softmax"".",https://keras.io/api/applications/mobilenet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/mobilenet
should,It should have exactly 3 inputs channels.,https://keras.io/api/applications/mobilenet
only,"classes: Integer, optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/mobilenet
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/mobilenet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/mobilenet
should,It should have exactly 3 inputs channels.,https://keras.io/api/applications/mobilenet
only,"classes: Integer, optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/mobilenet
only,"When loading pretrained weights, classifier_activation can only
  be None or ""softmax"".",https://keras.io/api/applications/mobilenet
note,"Note that the data format convention used by the model is
the one specified in your Keras config at ~/.",https://keras.io/api/applications/densenet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/densenet
only,"input_shape: optional shape tuple, only to be specified
if include_top is False (otherwise the input shape
has to be (224, 224, 3) (with 'channels_last' data format)
or (3, 224, 224) (with 'channels_first' data format).",https://keras.io/api/applications/densenet
should,"It should have exactly 3 inputs channels,
and width and height should be no smaller than 32.",https://keras.io/api/applications/densenet
only,"classes: optional number of classes to classify images
into, only to be specified if include_top is True, and
if no weights argument is specified.",https://keras.io/api/applications/densenet
only,"When loading pretrained weights,
classifier_activation can only be None or ""softmax"".",https://keras.io/api/applications/densenet
note,"Note that the data format convention used by the model is
the one specified in your Keras config at ~/.",https://keras.io/api/applications/densenet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/densenet
only,"input_shape: optional shape tuple, only to be specified
if include_top is False (otherwise the input shape
has to be (224, 224, 3) (with 'channels_last' data format)
or (3, 224, 224) (with 'channels_first' data format).",https://keras.io/api/applications/densenet
should,"It should have exactly 3 inputs channels,
and width and height should be no smaller than 32.",https://keras.io/api/applications/densenet
only,"classes: optional number of classes to classify images
into, only to be specified if include_top is True, and
if no weights argument is specified.",https://keras.io/api/applications/densenet
only,"When loading pretrained weights,
classifier_activation can only be None or ""softmax"".",https://keras.io/api/applications/densenet
note,"Note that the data format convention used by the model is
the one specified in your Keras config at ~/.",https://keras.io/api/applications/densenet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/densenet
only,"input_shape: optional shape tuple, only to be specified
if include_top is False (otherwise the input shape
has to be (224, 224, 3) (with 'channels_last' data format)
or (3, 224, 224) (with 'channels_first' data format).",https://keras.io/api/applications/densenet
should,"It should have exactly 3 inputs channels,
and width and height should be no smaller than 32.",https://keras.io/api/applications/densenet
only,"classes: optional number of classes to classify images
into, only to be specified if include_top is True, and
if no weights argument is specified.",https://keras.io/api/applications/densenet
only,"When loading pretrained weights,
classifier_activation can only be None or ""softmax"".",https://keras.io/api/applications/densenet
note,"Note that the data format convention used by the model is
the one specified in your Keras config at ~/.",https://keras.io/api/applications/nasnet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/nasnet
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False (otherwise the input shape
  has to be (331, 331, 3) for NASNetLarge.",https://keras.io/api/applications/nasnet
should,"It should have exactly 3 inputs channels,
  and width and height should be no smaller than 32.",https://keras.io/api/applications/nasnet
only,"classes: Optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/nasnet
only,"When loading pretrained weights, classifier_activation
  can only be None or ""softmax"".",https://keras.io/api/applications/nasnet
note,"Note that the data format convention used by the model is
the one specified in your Keras config at ~/.",https://keras.io/api/applications/nasnet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/nasnet
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False (otherwise the input shape
  has to be (224, 224, 3) for NASNetMobile
  It should have exactly 3 inputs channels,
  and width and height should be no smaller than 32.",https://keras.io/api/applications/nasnet
should,"input_shape: Optional shape tuple, only to be specified
  if include_top is False (otherwise the input shape
  has to be (224, 224, 3) for NASNetMobile
  It should have exactly 3 inputs channels,
  and width and height should be no smaller than 32.",https://keras.io/api/applications/nasnet
only,"classes: Optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/nasnet
only,"When loading pretrained weights, classifier_activation can
  only be None or ""softmax"".",https://keras.io/api/applications/nasnet
note,Note: each Keras Application expects a specific kind of input preprocessing.,https://keras.io/api/applications/inceptionv3
only,"input_shape: Optional shape tuple, only to be specified
  if include_top is False (otherwise the input shape
  has to be (299, 299, 3) (with channels_last data format)
  or (3, 299, 299) (with channels_first data format).",https://keras.io/api/applications/inceptionv3
should,"It should have exactly 3 inputs channels,
  and width and height should be no smaller than 75.",https://keras.io/api/applications/inceptionv3
only,"classes: optional number of classes to classify images
  into, only to be specified if include_top is True, and
  if no weights argument is specified.",https://keras.io/api/applications/inceptionv3
only,"When loading pretrained weights, classifier_activation
  can only be None or ""softmax"".",https://keras.io/api/applications/inceptionv3
note,"Note: each Keras Application expects a specific kind of
input preprocessing.",https://keras.io/api/applications/inceptionresnetv2
only,"input_shape: optional shape tuple, only to be specified
  if include_top is False (otherwise the input shape
  has to be (299, 299, 3)
  (with 'channels_last' data format)
  or (3, 299, 299) (with 'channels_first' data format).",https://keras.io/api/applications/inceptionresnetv2
should,"It should have exactly 3 inputs channels,
  and width and height should be no smaller than 75.",https://keras.io/api/applications/inceptionresnetv2
only,"classes: optional number of classes to classify images
  into, only to be specified if include_top is True,
  and if no weights argument is specified.",https://keras.io/api/applications/inceptionresnetv2
only,"When loading pretrained weights,
  classifier_activation can only be None or ""softmax"".",https://keras.io/api/applications/inceptionresnetv2
only,"Typically you only need to interact with dtype policies when using mixed
precision, which is the use of float16 or bfloat16 for computations and
float32 for variables.",https://keras.io/api/mixed_precision/policy
only,"(8,) for a data parallel only distribution,
  or (4, 2) for a model+data parallel distribution.",https://keras.io/api/distribution/layout_map
should,"The length of the axis_names should match to
  the rank of the shape.",https://keras.io/api/distribution/layout_map
should,"axes: tuple of strings that should map to the axis_names in
  a DeviceMesh.",https://keras.io/api/distribution/layout_map
only,"The device_mesh argument is expected to be a DeviceMesh instance,
and is expected to be 1D only.",https://keras.io/api/distribution/data_parallel
warning,"In case that the mesh has multiple axes,
then the first axis will be treated as the data parallel dimension
(and a warning will be raised).",https://keras.io/api/distribution/data_parallel
should,"The axis names of the
  TensorLayouts should match to the axis names in the
  device_mesh, or exception will be raised.",https://keras.io/api/distribution/model_parallel
note,"Note: in a distributed setting, global devices are returned.",https://keras.io/api/distribution/distribution_utils
should,It should be called before any computations.,https://keras.io/api/distribution/distribution_utils
note,"Note that the parameters can also be injected via enviornment variables,
which can be better controlled by the launch script at startup time.",https://keras.io/api/distribution/distribution_utils
note,"Note that for JAX
  backend, only the address for job 0 (coodinator) is needed.",https://keras.io/api/distribution/distribution_utils
only,"Note that for JAX
  backend, only the address for job 0 (coodinator) is needed.",https://keras.io/api/distribution/distribution_utils
should,"The value
  should be ranged from 0 to num_processes - 1.",https://keras.io/api/distribution/distribution_utils
note,"Also note that for JAX backend, the job_addresses can be further
reduced to just the master/coordinator address, which is
- __10.",https://keras.io/api/distribution/distribution_utils
must,"In order to get different values at each call, you must use a
SeedGenerator instead as the seed argument.",https://keras.io/api/random/seed_generator
should,"Each row
  should define a categorical distibution with the unnormalized
  log-probabilities for all classes.",https://keras.io/api/random/random_ops
note,"Note that an initializer seeded with an integer
  or None (unseeded) will produce the same random values
  across multiple calls.",https://keras.io/api/random/random_ops
only,"Only floating point types are
  supported.",https://keras.io/api/random/random_ops
note,"Note that an initializer seeded with an integer
  or None (unseeded) will produce the same random values
  across multiple calls.",https://keras.io/api/random/random_ops
only,"Only floating point types are
  supported.",https://keras.io/api/random/random_ops
note,"Note that an initializer seeded with an integer
  or None (unseeded) will produce the same random values
  across multiple calls.",https://keras.io/api/random/random_ops
must,dtype must be an integer type.,https://keras.io/api/random/random_ops
only,"Only integer types are
  supported.",https://keras.io/api/random/random_ops
note,"Note that an initializer seeded with an integer
  or None (unseeded) will produce the same random values
  across multiple calls.",https://keras.io/api/random/random_ops
note,"Note that an initializer seeded with an integer
  or None (unseeded) will produce the same random values
  across multiple calls.",https://keras.io/api/random/random_ops
only,"Only floating point types are
  supported.",https://keras.io/api/random/random_ops
note,"Note that an initializer seeded with an integer
  or None (unseeded) will produce the same random values
  across multiple calls.",https://keras.io/api/random/random_ops
must,"dtype must be a floating point type, the default range is [0, 1).",https://keras.io/api/random/random_ops
only,"Only floating point types are
  supported.",https://keras.io/api/random/random_ops
note,"Note that an initializer seeded with an integer
  or None (unseeded) will produce the same random values
  across multiple calls.",https://keras.io/api/random/random_ops
only,"show_layer_activations: Display layer activations (only for layers that
  have an activation property).",https://keras.io/api/utils/model_plotting_utils
note,A Jupyter notebook Image object if Jupyter is installed.,https://keras.io/api/utils/model_plotting_utils
note,This enables in-line display of the model plots in notebooks.,https://keras.io/api/utils/model_plotting_utils
only,"show_layer_activations: Display layer activations (only for layers that
  have an activation property).",https://keras.io/api/utils/model_plotting_utils
note,"Note that all features can be referred to by their string name,
e.",https://keras.io/api/utils/feature_space
only,"A ""symbolic tensor""
can be understood as a placeholder – it does not
contain any actual numerical data, only a shape and dtype.",https://keras.io/api/utils/tensor_utils
note,"Note that the TensorFlow seed is set even if you're not using TensorFlow
as your backend framework, since many workflows leverage tf.",https://keras.io/api/utils/python_utils
warning,⚠️ Warning on malicious downloads ⚠️,https://keras.io/api/utils/python_utils
should,"stateful_metrics: Iterable of string names of metrics that should not
  be averaged over time.",https://keras.io/api/utils/python_utils
must,"Every PyDataset must implement the __getitem__() and the __len__()
methods.",https://keras.io/api/utils/python_utils
should,"The __getitem__() method should return a complete batch
(not a single sample), and the __len__ method should return
the number of batches in the dataset (rather than the number of samples).",https://keras.io/api/utils/python_utils
only,"However it can only be set to
  True if your dataset can be safely pickled.",https://keras.io/api/utils/python_utils
note,Notes:,https://keras.io/api/utils/python_utils
only,"This structure guarantees that the model will only train
    once on each sample per epoch, which is not the case
    with Python generators.",https://keras.io/api/utils/python_utils
note,"This provides the best experience when using Keras in an interactive
environment such as a shell or a notebook.",https://keras.io/api/utils/config_utils
note,"Note: It is not recommended to set this to ""float16"" for training,
as this will likely cause numeric stability issues.",https://keras.io/api/utils/config_utils
only,"To prevent the users from depending on inactive hyperparameter values, only
active hyperparameters should have values in HyperParameters.",https://keras.io/api/keras_tuner/hyperparameters
should,"To prevent the users from depending on inactive hyperparameter values, only
active hyperparameters should have values in HyperParameters.",https://keras.io/api/keras_tuner/hyperparameters
must,"Must be unique for each
  HyperParameter instance in the search space.",https://keras.io/api/keras_tuner/hyperparameters
must,"Must be unique for each
  HyperParameter instance in the search space.",https://keras.io/api/keras_tuner/hyperparameters
must,"Values must be int, float,
  str, or bool.",https://keras.io/api/keras_tuner/hyperparameters
must,All values must be of the same type.,https://keras.io/api/keras_tuner/hyperparameters
should,"ordered: Optional boolean, whether the values passed should be
  considered to have an ordering.",https://keras.io/api/keras_tuner/hyperparameters
must,Must be False for any other values.,https://keras.io/api/keras_tuner/hyperparameters
must,"Must be unique for each
  HyperParameter instance in the search space.",https://keras.io/api/keras_tuner/hyperparameters
must,"Must be unique for each
  HyperParameter instance in the search space.",https://keras.io/api/keras_tuner/hyperparameters
note,"Note that unlike Python's range function, max_value is included in
the possible values this parameter can take on.",https://keras.io/api/keras_tuner/hyperparameters
must,"Must be unique for each
  HyperParameter instance in the search space.",https://keras.io/api/keras_tuner/hyperparameters
only,"All HyperParameters created under this scope will only be active when
the parent HyperParameter specified by parent_name is equal to one
of the values passed in parent_values.",https://keras.io/api/keras_tuner/hyperparameters
note,"Note that any Python code under this scope will execute regardless of
whether the condition is met.",https://keras.io/api/keras_tuner/hyperparameters
only,"If the parent HyperParameter is for model selection, the
HyperParameters in a model should only be active when the model
selected, which can be implemented using conditional_scope.",https://keras.io/api/keras_tuner/hyperparameters
should,"If the parent HyperParameter is for model selection, the
HyperParameters in a model should only be active when the model
selected, which can be implemented using conditional_scope.",https://keras.io/api/keras_tuner/hyperparameters
only,"A HyperModel subclass only needs to implement a
build(self, hp) method, which creates a keras.",https://keras.io/api/keras_tuner/hypermodels/
note,"Note: All pretrained weights should be used with unnormalized pixel
intensities in the range [0, 255] if include_rescaling=True or in the range
[0, 1] if including_rescaling=False.",https://keras.io/api/keras_cv/models/
should,"Note: All pretrained weights should be used with unnormalized pixel
intensities in the range [0, 255] if include_rescaling=True or in the range
[0, 1] if including_rescaling=False.",https://keras.io/api/keras_cv/models/
note,Note that all backbone presets are also applicable to the tasks.,https://keras.io/api/keras_cv/models/
note,"Note: All pretrained weights should be used with unnormalized pixel
intensities in the range [0, 255] if include_rescaling=True or in the range
[0, 1] if including_rescaling=False.",https://keras.io/api/keras_cv/models/
should,"Note: All pretrained weights should be used with unnormalized pixel
intensities in the range [0, 255] if include_rescaling=True or in the range
[0, 1] if including_rescaling=False.",https://keras.io/api/keras_cv/models/
must,"These presets are not inference-ready, and must be
fine-tuned for a given task!",https://keras.io/api/keras_nlp/models/
note,"Note: The links provided will lead to the model card or to the official README, 
if no model card has been provided by the author.",https://keras.io/api/keras_nlp/models/
note,"Note: The links provided will lead to the model card or to the official README, 
if no model card has been provided by the author.",https://keras.io/api/keras_nlp/models/
should,"Tokenizers should generally be applied inside a
tf.",https://keras.io/api/keras_nlp/tokenizers/
must,Must end in .,https://keras.io/api/models/model_saving_apis/model_saving_and_loading
should,"overwrite: Whether we should overwrite any existing model at
  the target location, or instead ask the user via
  an interactive prompt.",https://keras.io/api/models/model_saving_apis/model_saving_and_loading
only,"Only the ""keras"" format is
  supported at this time.",https://keras.io/api/models/model_saving_apis/model_saving_and_loading
note,Note that model.,https://keras.io/api/models/model_saving_apis/model_saving_and_loading
should,"overwrite: Whether we should overwrite any existing model at the target
  location, or instead ask the user via an interactive prompt.",https://keras.io/api/models/model_saving_apis/model_saving_and_loading
note,Note that model.,https://keras.io/api/models/model_saving_apis/model_saving_and_loading
only,"This argument is only
  applicable to the Keras v3 model format.",https://keras.io/api/models/model_saving_apis/model_saving_and_loading
note,"Note that the model variables may have different name values
(var.",https://keras.io/api/models/model_saving_apis/model_saving_and_loading
